userId,itemId,rating,weather,timestamp
122,83,5,4,1530244800
122,86,5,4,1530244810
122,89,5,6,1548648010
122,89,5,6,1548475200
122,237,4,29,1545364800
122,240,5,6,1561176000
122,240,5,15,1561003200
122,97,5,6,1559102400
122,97,5,12,1558929600
122,99,5,1,1587614410
122,99,5,6,1548648020
122,99,5,18,1547697600
122,99,5,11,1596859200
122,100,5,10,1597032000
122,100,5,6,1558152000
122,100,5,6,1559966400
122,100,5,12,1556424000
122,100,5,13,1547956800
122,100,5,1,1548129600
122,100,4,4,1521345600
122,100,5,6,1531800000
122,100,5,10,1596772800
122,100,5,17,1588219200
122,109,5,12,1559793600
122,109,5,12,1558929610
122,118,5,17,1555992000
122,118,4,18,1522123200
122,251,5,11,1553745600
122,124,4,13,1525752000
122,131,4,5,1532664000
122,133,5,16,1529899210
122,134,5,8,1541649610
122,136,4,29,1519876800
122,137,5,29,1552795200
122,137,5,9,1532318400
122,137,4,6,1531713600
122,137,5,13,1525752010
122,138,5,29,1554868800
122,146,5,12,1548907200
122,247,5,6,1571803200
122,157,5,11,1593748800
122,164,5,8,1541649620
122,165,5,24,1556510400
122,165,4,29,1547438410
122,166,5,12,1560916800
122,255,5,6,1570507200
122,255,5,12,1599796800
122,184,4,27,1556856000
122,188,5,16,1525665600
122,188,5,17,1526011200
122,198,4,18,1522123210
122,205,4,29,1587873600
122,211,5,10,1555905600
122,218,5,6,1559534400
122,223,5,6,1548475210
123,0,5,17,1570161600
123,3,5,16,1562126400
123,3,5,17,1561348800
123,3,5,6,1560571200
123,77,5,27,1588564800
123,149,5,18,1589169600
123,223,5,6,1561262400
124,0,5,6,1570075200
124,13,5,1,1575259200
124,13,5,6,1559966400
124,21,5,6,1559534400
124,45,5,6,1568088000
124,45,5,32,1567310400
124,45,5,29,1554696000
124,49,5,29,1555732800
124,49,5,10,1555819200
124,65,5,6,1586145600
124,73,5,10,1554350400
124,96,5,6,1586145610
124,96,5,11,1585540800
124,24,5,1,1586232000
124,117,5,6,1554436800
124,144,5,1,1586404800
124,247,5,6,1570075210
124,166,5,6,1555214400
124,256,5,1,1575259210
124,177,5,16,1569988800
124,177,5,6,1557288000
124,252,5,27,1556856000
124,261,5,6,1568088010
124,261,5,17,1557028800
124,263,5,6,1585972800
125,0,4,13,1569470400
125,0,5,6,1569556800
125,9,5,12,1556596800
125,134,4,6,1571976000
125,190,3,24,1562644800
125,190,5,24,1554782400
125,219,4,58,1565409600
125,222,4,24,1564891200
126,0,3,13,1569470400
126,0,5,12,1565841600
126,0,5,6,1565755200
126,2,4,6,1569729600
126,2,5,6,1568606400
126,2,4,6,1566014400
126,9,4,6,1570852800
127,0,5,6,1569297600
127,9,5,6,1569297610
127,10,5,12,1569124800
127,27,5,9,1573099200
127,37,5,10,1569816000
127,41,5,6,1569297620
127,52,5,1,1572321600
127,55,5,30,1565668800
127,70,5,26,1599710400
127,71,5,16,1564459200
127,160,5,6,1572408000
127,160,5,18,1576036800
127,78,5,11,1574481600
127,80,5,12,1589601600
127,80,5,27,1590292800
127,80,5,10,1590811200
127,81,5,18,1580529600
127,90,5,6,1569384000
127,237,5,13,1568347200
127,119,5,6,1568952000
127,122,5,30,1588737600
127,122,5,6,1589083200
127,122,5,10,1588651200
127,175,5,12,1566100800
128,0,5,24,1569038400
128,4,5,6,1586923200
128,8,5,17,1557201600
128,225,5,17,1558670400
128,225,5,29,1551153600
128,225,5,31,1557806400
128,226,5,30,1575604800
128,226,5,10,1575086400
128,16,5,16,1551585600
128,17,5,10,1579665600
128,17,5,12,1573617600
128,23,5,12,1569124800
128,25,5,6,1568088000
128,28,5,10,1574827200
128,31,5,6,1573790400
128,35,5,6,1560571200
128,41,5,6,1570939200
128,44,5,10,1555819200
128,47,5,29,1554696000
128,49,5,11,1578110400
128,49,5,16,1578196800
128,57,5,17,1563854400
128,229,5,12,1570766400
128,229,5,13,1589774400
128,60,5,6,1568865600
128,60,5,6,1570075200
128,61,5,17,1574222400
128,61,5,17,1560312000
128,65,5,1,1575691200
128,65,5,10,1591675200
128,231,5,10,1576814400
128,74,5,26,1558756800
128,80,5,16,1549684800
128,80,5,1,1509076800
128,84,5,6,1577678400
128,86,5,17,1560657600
128,89,5,18,1573876800
128,237,5,13,1568433600
128,240,5,1,1575777600
128,245,5,29,1575518400
128,107,5,24,1593230400
128,107,5,1,1574136000
128,114,5,6,1569643200
128,248,5,6,1555560000
128,116,5,16,1579406400
128,116,5,11,1578369600
128,118,5,21,1571198400
128,249,5,6,1555128000
128,249,5,10,1576641600
128,137,5,6,1573531200
128,138,5,27,1556856000
128,146,5,29,1555732800
128,146,5,29,1577505600
128,146,5,10,1574740800
128,148,5,6,1568779200
128,247,5,1,1575259200
128,176,5,10,1579060800
128,198,5,1,1554609600
128,218,5,13,1557547200
129,0,2,6,1568952000
129,230,5,6,1570593600
129,230,3,6,1568952010
129,1,4,24,1564891200
129,2,5,6,1570852800
129,2,3,6,1568952020
129,2,4,10,1563508800
129,3,5,6,1570593610
129,3,2,6,1568952030
129,4,3,29,1565150400
129,7,3,29,1565150410
129,9,5,6,1570852810
129,9,5,12,1566705600
129,10,5,6,1570852820
129,12,5,6,1569729600
129,15,3,24,1564891210
129,18,5,6,1570939200
129,24,5,6,1569729610
129,24,4,6,1565755200
129,25,3,6,1570852830
129,27,3,24,1564891220
129,30,4,12,1566705610
129,37,3,6,1570852840
129,37,4,12,1566705620
129,38,5,6,1570939210
129,39,5,6,1570507200
129,41,2,12,1566705630
129,43,3,25,1561867200
129,47,4,6,1570507210
129,50,5,6,1570939220
129,50,3,24,1564891230
129,52,3,12,1566705640
129,52,3,6,1570852850
129,53,5,6,1570852860
129,53,2,29,1565150420
129,59,5,6,1570507220
129,60,5,6,1569729620
129,60,3,29,1565150430
129,68,3,6,1570507230
129,224,3,6,1568952040
129,232,4,10,1526702400
129,160,5,12,1566705650
129,82,3,6,1570507240
129,88,5,6,1570939230
129,90,3,6,1570939240
129,93,3,24,1564891240
129,93,5,6,1570852870
129,93,5,12,1566705660
129,94,3,6,1570852880
129,238,5,6,1570593620
129,96,3,6,1570507250
129,107,3,6,1570939250
129,109,4,6,1570939260
129,119,3,6,1570507260
129,122,3,12,1570766400
129,122,3,12,1566705670
129,124,5,12,1570766410
129,135,4,12,1570766420
129,146,5,41,1526529600
129,169,5,6,1519531200
129,203,5,16,1518235200
130,0,5,6,1568779200
130,230,5,9,1573099200
130,2,5,1,1575777600
130,2,5,6,1568001600
130,3,5,6,1568174400
130,9,5,24,1569038400
130,20,4,6,1568952000
130,39,5,1,1575777610
130,43,5,6,1568865600
130,53,5,6,1573012800
130,120,5,1,1575777620
130,163,4,12,1570766400
131,0,5,13,1568347200
131,226,5,26,1587009600
131,38,5,6,1589256000
131,229,5,23,1592193600
131,229,5,10,1589515200
131,77,5,1,1598155200
131,239,5,6,1572408000
131,247,5,17,1574913600
131,118,4,6,1586923200
131,134,4,6,1596340800
131,146,5,1,1597636800
131,156,5,13,1598068800
131,187,5,10,1598673600
132,0,5,6,1568692800
132,10,5,24,1569038400
132,63,4,11,1578369600
132,106,4,24,1569038410
132,106,5,12,1576987200
132,149,4,6,1586145600
132,169,5,6,1569211200
132,169,4,21,1585022400
132,169,5,10,1577160000
133,0,4,13,1568433600
133,0,4,6,1568088000
133,2,4,9,1586318400
133,2,5,6,1570334400
133,3,5,13,1598760000
133,4,4,24,1567483200
133,5,4,27,1588564800
133,7,5,10,1550116800
133,7,5,40,1549771200
133,8,4,6,1572753600
133,9,5,1,1599451200
133,11,4,10,1594094400
133,225,4,6,1572753610
133,225,4,1,1573272000
133,17,5,6,1557115200
133,17,5,6,1554436800
133,19,5,6,1556683200
133,19,5,13,1597550400
133,22,5,29,1553400000
133,29,5,4,1588305600
133,30,5,4,1585195200
133,30,5,10,1555819200
133,31,5,17,1560657600
133,34,4,6,1570939200
133,36,5,10,1549944000
133,38,4,17,1570161600
133,38,5,12,1556596800
133,38,5,6,1555214400
133,38,4,4,1590379200
133,44,5,12,1555387200
133,48,5,12,1559793600
133,49,5,10,1557720000
133,49,5,29,1553400010
133,49,5,21,1591243200
133,61,5,29,1554696000
133,64,5,13,1572235200
133,65,5,29,1554868800
133,65,5,6,1554523200
133,71,4,6,1562472000
133,72,4,13,1597550410
133,231,5,10,1583985600
133,232,4,27,1590292800
133,232,5,1,1558584000
133,84,5,27,1588564810
133,86,5,6,1557115210
133,237,5,18,1599537600
133,95,4,1,1575259200
133,240,5,29,1554696010
133,99,5,6,1572753620
133,99,5,6,1554436810
133,24,5,29,1598846400
133,242,4,1,1575259210
133,242,5,6,1595649600
133,107,4,6,1562472010
133,109,5,26,1558756800
133,248,5,9,1586318410
133,248,5,13,1554004800
133,118,5,27,1593489600
133,249,5,29,1554868810
133,251,5,18,1554091200
133,132,5,10,1549512000
133,132,5,5,1537329600
133,137,5,29,1552795200
133,137,3,18,1584244800
133,146,5,6,1564286400
133,146,4,18,1599537610
133,253,5,29,1587873600
133,253,5,29,1555732800
133,254,5,12,1565496000
133,152,5,6,1562472020
133,152,5,6,1554523210
133,152,5,29,1552968000
133,152,5,29,1553400020
133,161,5,12,1559361600
133,161,5,13,1554004810
133,165,4,18,1589342400
133,255,5,6,1550980800
133,256,5,6,1566187200
133,256,5,10,1559188800
133,256,5,11,1556078400
133,256,5,6,1566792000
133,257,5,6,1563681600
133,169,5,13,1573185600
133,174,5,6,1554436820
133,176,5,10,1541390400
133,182,5,17,1574222400
133,182,4,10,1545451200
133,182,5,17,1591588800
133,188,4,6,1596340800
133,197,5,13,1576382400
133,198,4,6,1589256000
133,260,5,5,1537329610
133,263,5,6,1555041600
133,218,5,6,1563681610
134,0,4,6,1568088000
134,0,2,33,1567051200
134,2,4,12,1569124800
134,2,4,6,1566273600
134,3,4,6,1568174400
134,7,4,13,1568347200
134,8,4,6,1568865600
134,8,4,10,1566878400
134,9,4,33,1567051210
134,9,4,6,1568260800
134,26,4,1,1573704000
134,36,4,24,1567483200
134,39,4,13,1568433600
134,40,3,9,1528171200
134,64,4,32,1567310400
134,224,4,24,1567483210
134,224,5,33,1567051220
134,231,4,1,1511755200
134,241,4,29,1566446400
134,104,3,6,1527480000
134,105,4,6,1527480010
134,110,4,1,1511755210
134,112,4,6,1570075200
134,115,4,10,1566878410
134,135,4,6,1566792000
134,139,4,10,1566878420
134,156,4,32,1567310410
134,255,4,13,1568347210
134,190,4,8,1526961600
134,199,4,6,1566273610
134,199,4,21,1510545600
134,260,4,29,1566446410
134,210,3,24,1567483220
134,219,3,18,1525406400
135,0,3,31,1567915200
135,2,5,6,1568001600
135,6,5,24,1569038400
135,15,5,6,1568520000
135,18,5,6,1564286400
135,21,5,6,1568520010
135,228,5,13,1573185600
135,37,5,6,1564718400
135,41,5,16,1574308800
135,46,5,1,1572321600
135,47,5,10,1590811200
135,229,5,6,1572580800
135,65,5,29,1587355200
135,69,3,1,1572321610
135,71,5,6,1566360000
135,238,5,6,1573531200
135,96,5,6,1572494400
135,240,5,29,1587355210
135,99,5,12,1565841600
135,130,5,9,1582776000
135,186,5,15,1590724800
136,0,5,32,1567310400
136,10,3,36,1538625600
136,12,3,16,1549339200
136,17,4,24,1562644800
136,17,5,12,1548907200
136,46,4,16,1549339210
136,92,3,11,1591761600
137,0,5,6,1568606400
137,2,5,8,1593403200
137,11,5,9,1599624000
137,13,5,10,1563508800
137,13,5,12,1576987200
137,25,5,10,1585627200
137,29,5,18,1576036800
137,31,5,10,1579147200
137,34,5,11,1499140800
137,228,5,9,1594526400
137,228,5,6,1570939200
137,38,5,6,1586923200
137,38,4,9,1504065600
137,47,5,6,1559275200
137,49,5,32,1593316800
137,50,4,6,1568606410
137,70,5,21,1598932800
137,70,5,12,1599019200
137,71,4,18,1538971200
137,96,5,18,1584244800
137,240,5,10,1588651200
137,99,5,18,1573876800
137,100,4,17,1496116800
137,113,5,6,1597464000
137,117,5,24,1593230400
137,119,5,10,1592712000
137,119,5,10,1592625600
137,119,5,3,1498795200
137,249,4,12,1498881600
137,132,5,26,1595131200
137,132,5,10,1595217600
137,146,4,11,1530417600
137,182,5,29,1541822400
137,187,4,14,1498104000
137,198,5,13,1496376000
138,0,4,24,1567569600
138,17,5,11,1454558400
138,68,5,10,1453953600
138,68,5,6,1427515200
138,74,5,24,1567569610
138,259,5,18,1454385600
139,0,5,33,1567051200
139,0,5,13,1565928000
139,2,5,23,1567396800
139,2,5,6,1566273600
139,2,5,6,1566360000
140,0,5,15,1566964800
140,3,5,6,1559966400
140,6,5,4,1557892800
140,9,5,4,1557892810
140,37,5,4,1557892820
140,68,5,4,1557892830
140,219,5,6,1556683200
140,222,5,6,1563163200
141,0,5,10,1566619200
141,77,5,25,1561867200
141,107,5,12,1561521600
141,119,5,6,1566360000
141,254,5,6,1566014400
141,159,3,13,1568347200
141,184,4,10,1566878400
142,0,5,6,1566273600
142,5,5,6,1568088000
142,8,5,39,1569902400
142,11,5,6,1568779200
142,225,5,6,1567828800
142,226,5,57,1567742400
142,12,5,29,1550376000
142,13,5,16,1569988800
142,15,5,13,1558324800
142,18,5,10,1593662400
142,26,5,6,1570680000
142,32,5,1,1582171200
142,37,5,6,1558152000
142,39,5,6,1557115200
142,40,5,6,1571284800
142,50,5,1,1577419200
142,60,5,6,1569729600
142,64,5,10,1566619200
142,231,5,6,1572408000
142,75,5,6,1572062400
142,87,5,6,1568260800
142,97,5,12,1555387200
142,24,5,1,1586232000
142,102,5,6,1557115210
142,115,5,31,1567915200
142,120,5,6,1557115220
142,249,5,10,1576814400
142,250,5,30,1575604800
142,251,5,6,1571457600
142,132,5,18,1581998400
142,133,5,6,1557115230
142,252,5,10,1576641600
142,146,5,9,1571112000
142,152,5,6,1585713600
142,152,5,6,1553572800
142,247,5,6,1568174400
142,156,5,6,1564286400
142,188,5,6,1557115240
142,194,5,6,1572580800
142,198,5,6,1570593600
142,218,4,10,1549512000
143,0,5,6,1566014400
143,2,5,13,1564545600
143,3,5,33,1567051200
143,3,5,10,1566532800
143,3,5,17,1564372800
143,8,5,10,1564804800
143,9,5,15,1566964800
143,18,5,15,1566964810
143,224,5,6,1565064000
144,0,5,13,1565928000
144,1,4,6,1559880000
144,1,4,6,1559534400
144,8,5,6,1554264000
144,8,4,24,1525579200
144,225,5,10,1591848000
144,225,5,6,1572408000
144,12,5,6,1559534410
144,16,4,13,1555473600
144,39,4,6,1556683200
144,182,4,26,1558756800
145,0,5,16,1565582400
145,1,5,6,1572580800
145,2,5,11,1591761600
145,7,5,6,1572580810
145,7,4,6,1563595200
145,7,4,6,1554436800
145,8,5,16,1565582410
145,8,5,58,1565409600
145,8,4,59,1562904000
145,8,5,0,1558843200
145,225,4,44,1495512000
145,226,4,44,1495512010
145,16,5,6,1554436810
145,28,4,44,1495512020
145,39,5,10,1554350400
145,39,5,12,1599019200
145,42,5,12,1573617600
145,42,5,6,1554436820
145,50,4,44,1495512030
145,69,4,6,1508904000
145,99,4,12,1495598400
145,102,4,44,1495512040
145,116,4,44,1495512050
145,121,4,44,1495512060
145,126,4,6,1559966400
145,132,4,44,1495512070
145,155,4,44,1495512080
145,168,5,6,1572148800
145,169,4,44,1495512090
145,182,4,6,1559966410
145,182,5,29,1573963200
145,198,4,44,1495512100
146,0,5,10,1565236800
146,9,5,10,1565236810
146,35,5,16,1482379200
146,229,5,10,1565236820
146,229,5,16,1482379210
146,74,5,27,1575432000
146,86,5,10,1565236830
147,0,5,32,1565323200
147,3,4,58,1565409600
147,6,5,10,1569816000
147,113,5,13,1527998400
147,146,5,28,1527912000
147,171,5,28,1527912010
147,190,5,31,1557806400
147,219,5,16,1558238400
147,222,5,17,1558670400
148,230,5,34,1435636800
148,230,5,1,1451534400
148,230,5,14,1439697600
148,230,5,1,1438488000
148,230,5,6,1485576000
148,230,5,31,1441339200
148,230,5,1,1438488010
148,230,5,13,1433476800
148,230,5,38,1435032000
148,230,5,14,1439697610
148,230,5,1,1451534410
148,230,4,1,1438574400
148,1,5,1,1453694400
148,1,5,44,1439006400
148,2,5,10,1447300800
148,2,5,1,1438142400
148,2,5,6,1440993600
148,2,5,13,1433476810
148,3,5,9,1444104000
148,3,5,48,1437969600
148,3,5,10,1447300810
148,3,5,7,1441080000
148,3,5,34,1435204800
148,5,5,6,1458964800
148,7,5,29,1455249600
148,7,5,6,1434081600
148,7,5,1,1451534420
148,9,5,6,1434081610
148,11,4,6,1433995200
148,226,5,13,1449460800
148,12,5,9,1444104010
148,13,5,6,1440907200
148,14,5,18,1454385600
148,16,5,56,1459569600
148,18,5,48,1437969610
148,19,5,6,1480564800
148,24,5,7,1437883200
148,26,5,9,1454299200
148,28,5,6,1435809600
148,28,5,13,1449460810
148,28,5,6,1458446400
148,28,5,13,1449460820
148,32,5,6,1459051200
148,34,5,44,1439006410
148,34,5,1,1453694410
148,36,5,9,1447214400
148,36,5,31,1441339210
148,39,5,10,1434254400
148,39,5,9,1447214410
148,39,5,6,1436760000
148,40,5,16,1450065600
148,50,5,6,1439524800
148,50,5,25,1437710400
148,50,5,19,1435118400
148,51,5,16,1455422400
148,52,4,6,1435809610
148,54,5,44,1441512000
148,54,5,13,1469246400
148,56,5,6,1434081620
148,57,5,10,1486094400
148,64,5,10,1486094410
148,64,5,13,1453089600
148,66,5,46,1457150400
148,68,5,1,1451534430
148,68,4,46,1436241600
148,72,5,6,1433995210
148,231,5,9,1454299210
148,78,5,16,1445745600
148,233,5,24,1440388800
148,79,5,16,1445745610
148,79,5,1,1441771200
148,79,5,6,1436760010
148,80,4,6,1434081630
148,234,5,6,1441252800
148,81,5,9,1454299220
148,82,5,10,1447300820
148,87,5,13,1469246410
148,88,3,6,1433995220
148,93,5,6,1434081640
148,93,5,6,1442635200
148,237,4,17,1435896000
148,239,5,13,1453089610
148,99,5,19,1463284800
148,99,5,32,1435291200
148,24,5,48,1437969620
148,241,5,4,1451880000
148,243,5,9,1454299230
148,102,5,6,1450238400
148,245,5,6,1458446410
148,104,5,24,1440388810
148,107,5,13,1433476820
148,109,5,6,1439524810
148,111,5,9,1454299240
148,115,5,6,1458964810
148,248,5,12,1436673600
148,248,5,20,1440302400
148,118,5,6,1440820800
148,118,4,32,1435291210
148,119,5,1,1451534440
148,120,5,6,1458964820
148,249,5,17,1449547200
148,250,5,1,1453694420
148,251,5,6,1460174400
148,251,5,14,1439697620
148,126,5,1,1462939200
148,130,5,13,1449460830
148,135,5,19,1435118410
148,135,5,6,1441252810
148,137,5,16,1455422410
148,137,5,6,1439524820
148,139,5,33,1441425600
148,140,5,9,1454299250
148,143,5,6,1458446420
148,254,5,56,1459569610
148,147,3,6,1433995230
148,152,4,19,1437624000
148,152,5,6,1434686400
148,153,5,16,1455422420
148,247,5,16,1450065610
148,255,5,29,1455249610
148,255,5,1,1451534450
148,255,5,31,1441339220
148,256,5,4,1434340800
148,256,5,4,1451880010
148,256,5,16,1442721600
148,168,5,9,1454299260
148,171,5,9,1454299270
148,173,5,18,1469851200
148,174,5,6,1459742400
148,176,5,17,1435896010
148,188,5,13,1471147200
148,189,5,6,1487908800
148,193,5,6,1460260800
148,194,5,9,1454299280
148,194,5,16,1450065620
148,197,5,18,1454385610
148,198,5,12,1457841600
148,198,5,44,1439006420
148,199,5,7,1441080010
148,199,5,12,1436673610
148,260,5,1,1455508800
148,208,5,1,1451534460
148,209,5,45,1453435200
148,262,4,1,1444536000
148,221,5,10,1448251200
148,265,5,13,1453089620
149,230,4,24,1433736000
149,230,0,17,1441944000
149,1,5,10,1433822400
149,2,4,24,1433736010
149,18,4,24,1433736020
149,24,5,34,1435204800
149,99,5,18,1433563200
149,24,0,17,1441944010
149,99,0,6,1441252800
150,230,4,13,1463371200
150,230,4,13,1463371210
150,1,4,6,1463630400
150,2,5,19,1463284800
150,21,4,6,1463544000
150,24,5,6,1463544010
151,230,3,25,1427688000
151,2,5,25,1427688010
151,5,4,25,1427688020
151,7,4,25,1427688030
151,32,3,6,1429156800
151,53,5,16,1428465600
151,59,2,16,1428465610
151,85,4,6,1428724800
152,230,5,18,1424318400
152,3,5,1,1424232000
152,15,4,18,1424318410
152,39,3,18,1424318420
152,59,2,29,1425268800
153,230,5,33,1397707200
153,2,5,24,1397620800
153,3,5,10,1397880000
153,4,5,13,1398139200
153,7,5,24,1397620810
153,226,5,13,1398139210
153,15,5,29,1399608000
153,28,5,29,1399608010
153,28,5,13,1398139220
153,50,5,13,1398139230
153,54,5,29,1399608020
153,56,5,13,1398139240
153,231,5,13,1398139250
153,107,5,29,1397793600
153,112,5,33,1397707210
153,248,5,13,1399521600
153,154,5,13,1399521610
153,198,5,29,1397793610
154,230,4,0,1447732800
154,230,5,0,1447732810
154,230,4,0,1447732820
154,2,4,10,1447905600
154,5,5,6,1448856000
154,9,5,13,1450324800
154,15,5,13,1456459200
154,21,4,6,1448424000
154,39,4,47,1447992000
154,48,5,6,1456977600
154,52,4,10,1450929600
154,56,4,10,1450929610
154,61,5,6,1448424010
154,233,5,18,1455768000
154,93,5,18,1455768010
154,248,5,1,1456718400
154,139,4,47,1447992010
154,247,4,6,1448424020
155,230,4,29,1399608000
155,1,4,29,1399608010
155,2,5,29,1399608020
155,3,4,29,1399608030
155,7,4,29,1399608040
155,9,5,29,1399608050
155,10,4,29,1399608060
155,226,5,29,1399608070
155,12,4,29,1399608080
155,13,4,29,1399608090
155,15,4,29,1399608100
155,16,4,29,1399608110
155,18,4,29,1399608120
155,28,4,29,1399608130
155,28,5,29,1399608140
155,37,4,29,1399608150
155,40,4,29,1399608160
155,48,4,29,1399608170
155,50,4,29,1399608180
155,50,4,29,1399608190
155,52,4,29,1399608200
155,53,4,29,1399608210
155,56,5,29,1399608220
155,59,2,29,1399608230
155,229,5,29,1399608240
155,61,4,29,1399608250
155,231,4,29,1399608260
155,75,4,29,1399608270
155,81,4,29,1399608280
155,87,4,29,1399608290
155,99,4,29,1399608300
155,243,4,29,1399608310
155,112,4,29,1399608320
155,116,4,29,1399608330
155,118,4,29,1399608340
155,250,4,29,1399608350
155,147,4,29,1399608360
155,154,4,29,1399608370
155,155,4,29,1399608380
155,256,4,29,1399608390
156,230,4,1,1488945600
156,2,5,14,1429502400
156,7,4,1,1488945610
156,226,5,13,1512014400
156,17,4,6,1484539200
156,160,4,17,1474430400
156,160,4,13,1512014410
156,251,4,6,1430712000
157,230,5,12,1428552000
157,230,5,1,1412481600
157,3,4,10,1428379200
157,3,4,17,1425700800
157,5,5,10,1426824000
157,5,4,18,1423195200
157,5,5,10,1426824010
157,5,5,21,1476331200
157,5,5,24,1462161600
157,5,4,17,1423281600
157,5,5,6,1414382400
157,5,5,17,1425700810
157,5,5,1,1420344000
157,5,5,1,1412395200
157,24,5,18,1427256000
157,36,5,6,1415592000
157,36,5,6,1412827200
157,39,4,18,1427256010
157,39,4,18,1424318400
157,53,4,17,1425700820
157,54,4,29,1427601600
157,54,4,18,1424318410
157,54,5,17,1415505600
157,231,5,16,1425873600
157,231,5,6,1412913600
157,87,4,1,1426132800
157,99,5,51,1425528000
157,100,4,17,1425700830
157,245,5,17,1415505610
157,135,4,18,1427256020
157,135,5,6,1412913610
157,171,4,29,1426737600
158,230,5,21,1424750400
158,230,5,49,1425096000
158,2,5,49,1425096010
158,8,5,49,1425096020
158,12,5,0,1425009600
158,93,5,21,1424750410
158,93,5,49,1425096030
158,251,5,21,1424750420
158,251,5,49,1425096040
158,247,5,21,1424750430
158,247,5,49,1425096050
159,230,3,35,1436500800
159,2,4,15,1439179200
159,3,3,13,1429588800
159,7,4,11,1436414400
159,93,5,29,1426737600
159,99,4,10,1436328000
159,248,4,6,1432094400
160,230,5,36,1447560000
160,230,3,1,1444968000
160,2,5,36,1447560010
160,7,4,36,1447560020
160,12,5,21,1447387200
160,12,0,10,1482292800
160,32,3,36,1447560030
160,36,4,36,1447560040
160,39,5,1,1444968010
160,52,4,21,1447387210
160,52,5,18,1445054400
160,231,4,36,1447560050
160,102,5,36,1447560060
160,255,4,36,1447560070
161,230,5,11,1436414400
161,230,4,1,1420948800
161,3,5,11,1436414410
161,36,5,11,1436414420
161,36,4,0,1447732800
161,229,5,18,1445486400
161,61,5,6,1445572800
161,107,5,6,1445572810
161,118,5,1,1420948810
161,119,4,13,1444795200
162,230,5,11,1433908800
162,1,5,11,1433908810
162,4,4,11,1433908820
162,5,5,11,1433908830
162,5,4,11,1403841600
162,5,4,1,1390190400
162,5,4,10,1391745600
162,8,4,11,1403841610
162,11,4,6,1404360000
162,225,5,8,1586664000
162,225,4,42,1403323200
162,225,4,1,1390190410
162,12,5,11,1433908840
162,13,4,10,1391745610
162,15,4,11,1433908850
162,16,4,11,1403841620
162,21,4,6,1433995200
162,21,3,11,1403841630
162,23,3,23,1404532800
162,25,4,4,1404187200
162,27,4,29,1399608000
162,30,3,6,1404360010
162,31,4,11,1403841640
162,31,4,10,1391745620
162,31,4,12,1393905600
162,31,4,1,1390276800
162,32,3,10,1404446400
162,32,3,1,1390276810
162,34,4,10,1391745630
162,34,4,1,1390276820
162,35,3,11,1399780800
162,35,3,10,1391745640
162,36,3,23,1404532810
162,39,4,11,1403841650
162,40,3,17,1409371200
162,40,3,24,1393300800
162,40,3,10,1391745650
162,44,4,4,1404187210
162,45,4,10,1404446410
162,45,3,1,1390276830
162,45,3,10,1391745660
162,50,4,6,1404360020
162,53,4,23,1404532820
162,56,4,11,1433908860
162,56,3,10,1404446420
162,56,3,1,1390276840
162,229,4,13,1415851200
162,61,4,6,1404360030
162,62,4,10,1399694400
162,68,4,42,1403323210
162,71,4,29,1399608010
162,72,3,10,1404446430
162,224,4,42,1403323220
162,74,3,4,1404187220
162,160,3,23,1404532830
162,77,3,10,1391745670
162,233,3,10,1391745680
162,79,5,6,1404360040
162,79,5,10,1391745690
162,80,4,6,1404360050
162,80,4,10,1391745700
162,234,4,6,1433995210
162,234,3,6,1404360060
162,234,3,10,1391745710
162,234,3,1,1390276850
162,81,4,10,1391745720
162,83,3,18,1415764800
162,83,3,10,1399694410
162,84,3,6,1404360070
162,85,4,29,1399608020
162,86,4,6,1425960000
162,87,3,10,1404446440
162,88,3,6,1404360080
162,91,4,1,1394856000
162,92,4,23,1404532840
162,93,4,0,1391659200
162,237,4,10,1391745730
162,95,4,29,1399608030
162,96,4,11,1403841660
162,98,4,6,1404360090
162,98,4,10,1391745740
162,99,3,4,1404187230
162,241,4,1,1390276860
162,100,4,23,1404532850
162,242,3,10,1404446450
162,242,4,10,1391745750
162,243,5,11,1433908870
162,243,4,11,1403841670
162,101,4,6,1404360100
162,244,4,10,1391745760
162,244,4,10,1404446460
162,245,4,23,1404532860
162,104,4,10,1404446470
162,104,4,24,1393300810
162,105,4,10,1404446480
162,105,4,10,1391745770
162,246,5,6,1404360110
162,107,4,10,1404446490
162,107,4,4,1404187240
162,108,4,13,1399521600
162,109,3,6,1433995220
162,109,3,6,1410148800
162,109,3,23,1404532870
162,111,4,10,1391745780
162,112,5,6,1433995230
162,112,4,12,1393905610
162,113,4,29,1399608040
162,115,5,6,1433995240
162,115,5,1,1390276870
162,115,5,10,1391745790
162,248,3,6,1404360120
162,116,5,11,1433908880
162,116,4,11,1403841680
162,119,4,42,1403323230
162,119,3,0,1391659210
162,121,4,11,1392264000
162,121,4,10,1391745800
162,249,3,13,1415851210
162,249,4,10,1399694420
162,250,4,10,1391745810
162,123,3,10,1399694430
162,125,3,10,1391745820
162,130,4,11,1410321600
162,132,4,6,1410148810
162,132,4,6,1404360130
162,136,4,23,1404532880
162,137,4,29,1399608050
162,138,4,29,1399608060
162,139,3,23,1404532890
162,140,5,6,1433995250
162,140,4,23,1404532900
162,140,4,10,1391745830
162,142,4,29,1399608070
162,253,4,29,1399608080
162,147,4,23,1404532910
162,148,3,23,1404532920
162,150,3,10,1391745840
